sample_id;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;pe1_entity_id;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;pe2_entity_id
48676;222877;2012-04-23;194166;55;222877;0.416;366;221671;2012-03-28;192960;69;221671;0.072;366
48676;222877;2012-04-23;194166;55;222877;0.416;366;223181;2012-04-24;194470;156;223181;0.624;366
48676;222877;2012-04-23;194166;55;222877;0.416;366;224019;2012-04-25;194900;69;224019;0.056;366
48676;224019;2012-04-25;194900;69;224019;0.056;366;221371;2012-03-27;192660;156;221371;0.864;366
48676;224019;2012-04-25;194900;69;224019;0.056;366;223181;2012-04-24;194470;156;223181;0.624;366
48677;220313;2012-03-26;192010;55;220313;1.242;366;221370;2012-03-27;192659;156;221370;1.877;366
48677;220313;2012-03-26;192010;55;220313;1.242;366;221759;2012-03-28;193048;69;221759;0.161;366
48677;220313;2012-03-26;192010;55;220313;1.242;366;223166;2012-04-24;194455;156;223166;0.489;366
48677;220313;2012-03-26;192010;55;220313;1.242;366;224130;2012-04-25;195011;69;224130;0.039;366
48677;221759;2012-03-28;193048;69;221759;0.161;366;221370;2012-03-27;192659;156;221370;1.877;366
48677;221759;2012-03-28;193048;69;221759;0.161;366;223166;2012-04-24;194455;156;223166;0.489;366
48677;222968;2012-04-23;194257;55;222968;0.277;366;221370;2012-03-27;192659;156;221370;1.877;366
48677;222968;2012-04-23;194257;55;222968;0.277;366;221759;2012-03-28;193048;69;221759;0.161;366
48677;222968;2012-04-23;194257;55;222968;0.277;366;223166;2012-04-24;194455;156;223166;0.489;366
48677;222968;2012-04-23;194257;55;222968;0.277;366;224130;2012-04-25;195011;69;224130;0.039;366
48677;224130;2012-04-25;195011;69;224130;0.039;366;221370;2012-03-27;192659;156;221370;1.877;366
48677;224130;2012-04-25;195011;69;224130;0.039;366;223166;2012-04-24;194455;156;223166;0.489;366
48678;220314;2012-03-26;192011;55;220314;0.539;366;221369;2012-03-27;192658;156;221369;0.793;366
48678;220314;2012-03-26;192011;55;220314;0.539;366;221672;2012-03-28;192961;69;221672;0.081;366
48678;220314;2012-03-26;192011;55;220314;0.539;366;223158;2012-04-24;194447;156;223158;0.761;366
48678;220314;2012-03-26;192011;55;220314;0.539;366;224035;2012-04-25;194916;69;224035;0.078;366
48678;221672;2012-03-28;192961;69;221672;0.081;366;221369;2012-03-27;192658;156;221369;0.793;366
48678;221672;2012-03-28;192961;69;221672;0.081;366;223158;2012-04-24;194447;156;223158;0.761;366
48678;222878;2012-04-23;194167;55;222878;0.549;366;221369;2012-03-27;192658;156;221369;0.793;366
48678;222878;2012-04-23;194167;55;222878;0.549;366;221672;2012-03-28;192961;69;221672;0.081;366
48678;222878;2012-04-23;194167;55;222878;0.549;366;223158;2012-04-24;194447;156;223158;0.761;366
48678;222878;2012-04-23;194167;55;222878;0.549;366;224035;2012-04-25;194916;69;224035;0.078;366
48678;224035;2012-04-25;194916;69;224035;0.078;366;221369;2012-03-27;192658;156;221369;0.793;366
48678;224035;2012-04-25;194916;69;224035;0.078;366;223158;2012-04-24;194447;156;223158;0.761;366
48679;220315;2012-03-26;192012;55;220315;1.393;366;221373;2012-03-27;192662;156;221373;1.739;366
48679;220315;2012-03-26;192012;55;220315;1.393;366;221745;2012-03-28;193034;69;221745;0.184;366
48679;220315;2012-03-26;192012;55;220315;1.393;366;223070;2012-04-24;194359;156;223070;0.931;366
48679;220315;2012-03-26;192012;55;220315;1.393;366;224094;2012-04-25;194975;69;224094;0.096;366
48679;221745;2012-03-28;193034;69;221745;0.184;366;221373;2012-03-27;192662;156;221373;1.739;366
48679;221745;2012-03-28;193034;69;221745;0.184;366;223070;2012-04-24;194359;156;223070;0.931;366
48679;222975;2012-04-23;194264;55;222975;0.729;366;221373;2012-03-27;192662;156;221373;1.739;366
48679;222975;2012-04-23;194264;55;222975;0.729;366;221745;2012-03-28;193034;69;221745;0.184;366
48679;222975;2012-04-23;194264;55;222975;0.729;366;223070;2012-04-24;194359;156;223070;0.931;366
48679;222975;2012-04-23;194264;55;222975;0.729;366;224094;2012-04-25;194975;69;224094;0.096;366
48679;224094;2012-04-25;194975;69;224094;0.096;366;221373;2012-03-27;192662;156;221373;1.739;366
48679;224094;2012-04-25;194975;69;224094;0.096;366;223070;2012-04-24;194359;156;223070;0.931;366
48680;220316;2012-03-26;192013;55;220316;1.083;366;221372;2012-03-27;192661;156;221372;1.895;366
48680;220316;2012-03-26;192013;55;220316;1.083;366;221747;2012-03-28;193036;69;221747;0.149;366
48680;220316;2012-03-26;192013;55;220316;1.083;366;223165;2012-04-24;194454;156;223165;0.603;366
48680;220316;2012-03-26;192013;55;220316;1.083;366;224033;2012-04-25;194914;69;224033;0.045;366
48680;221747;2012-03-28;193036;69;221747;0.149;366;221372;2012-03-27;192661;156;221372;1.895;366
48680;221747;2012-03-28;193036;69;221747;0.149;366;223165;2012-04-24;194454;156;223165;0.603;366
48680;222870;2012-04-23;194159;55;222870;0.385;366;221372;2012-03-27;192661;156;221372;1.895;366
48680;222870;2012-04-23;194159;55;222870;0.385;366;221747;2012-03-28;193036;69;221747;0.149;366
48680;222870;2012-04-23;194159;55;222870;0.385;366;223165;2012-04-24;194454;156;223165;0.603;366
48680;222870;2012-04-23;194159;55;222870;0.385;366;224033;2012-04-25;194914;69;224033;0.045;366
48680;224033;2012-04-25;194914;69;224033;0.045;366;221372;2012-03-27;192661;156;221372;1.895;366
48680;224033;2012-04-25;194914;69;224033;0.045;366;223165;2012-04-24;194454;156;223165;0.603;366
48681;220317;2012-03-26;192014;55;220317;0.526;366;221378;2012-03-27;192667;156;221378;0.768;366
48681;220317;2012-03-26;192014;55;220317;0.526;366;221708;2012-03-28;192997;69;221708;0.077;366
48681;220317;2012-03-26;192014;55;220317;0.526;366;223168;2012-04-24;194457;156;223168;0.549;366
48681;220317;2012-03-26;192014;55;220317;0.526;366;224029;2012-04-25;194910;69;224029;0.061;366
48681;221708;2012-03-28;192997;69;221708;0.077;366;221378;2012-03-27;192667;156;221378;0.768;366
48681;221708;2012-03-28;192997;69;221708;0.077;366;223168;2012-04-24;194457;156;223168;0.549;366
48681;222964;2012-04-23;194253;55;222964;0.406;366;221378;2012-03-27;192667;156;221378;0.768;366
48681;222964;2012-04-23;194253;55;222964;0.406;366;221708;2012-03-28;192997;69;221708;0.077;366
48681;222964;2012-04-23;194253;55;222964;0.406;366;223168;2012-04-24;194457;156;223168;0.549;366
48681;222964;2012-04-23;194253;55;222964;0.406;366;224029;2012-04-25;194910;69;224029;0.061;366
48681;224029;2012-04-25;194910;69;224029;0.061;366;221378;2012-03-27;192667;156;221378;0.768;366
48681;224029;2012-04-25;194910;69;224029;0.061;366;223168;2012-04-24;194457;156;223168;0.549;366
48682;220318;2012-03-26;192015;55;220318;0.912;366;221385;2012-03-27;192674;156;221385;1.3;366
48682;220318;2012-03-26;192015;55;220318;0.912;366;221677;2012-03-28;192966;69;221677;0.115;366
48682;220318;2012-03-26;192015;55;220318;0.912;366;223148;2012-04-24;194437;156;223148;0.684;366
48682;220318;2012-03-26;192015;55;220318;0.912;366;224049;2012-04-25;194930;69;224049;0.083;366
48682;221677;2012-03-28;192966;69;221677;0.115;366;221385;2012-03-27;192674;156;221385;1.3;366
48682;221677;2012-03-28;192966;69;221677;0.115;366;223148;2012-04-24;194437;156;223148;0.684;366
48682;222876;2012-04-23;194165;55;222876;0.514;366;221385;2012-03-27;192674;156;221385;1.3;366
48682;222876;2012-04-23;194165;55;222876;0.514;366;221677;2012-03-28;192966;69;221677;0.115;366
48682;222876;2012-04-23;194165;55;222876;0.514;366;223148;2012-04-24;194437;156;223148;0.684;366
48682;222876;2012-04-23;194165;55;222876;0.514;366;224049;2012-04-25;194930;69;224049;0.083;366
48682;224049;2012-04-25;194930;69;224049;0.083;366;221385;2012-03-27;192674;156;221385;1.3;366
48682;224049;2012-04-25;194930;69;224049;0.083;366;223148;2012-04-24;194437;156;223148;0.684;366
48683;220319;2012-03-26;192016;55;220319;0.660;366;221381;2012-03-27;192670;156;221381;0.915;366
48683;220319;2012-03-26;192016;55;220319;0.660;366;221681;2012-03-28;192970;69;221681;0.088;366
48683;220319;2012-03-26;192016;55;220319;0.660;366;223157;2012-04-24;194446;156;223157;0.941;366
48683;220319;2012-03-26;192016;55;220319;0.660;366;224043;2012-04-25;194924;69;224043;0.111;366
48683;221681;2012-03-28;192970;69;221681;0.088;366;221381;2012-03-27;192670;156;221381;0.915;366
48683;221681;2012-03-28;192970;69;221681;0.088;366;223157;2012-04-24;194446;156;223157;0.941;366
48683;222873;2012-04-23;194162;55;222873;0.698;366;221381;2012-03-27;192670;156;221381;0.915;366
48683;222873;2012-04-23;194162;55;222873;0.698;366;221681;2012-03-28;192970;69;221681;0.088;366
48683;222873;2012-04-23;194162;55;222873;0.698;366;223157;2012-04-24;194446;156;223157;0.941;366
48683;222873;2012-04-23;194162;55;222873;0.698;366;224043;2012-04-25;194924;69;224043;0.111;366
48683;224043;2012-04-25;194924;69;224043;0.111;366;221381;2012-03-27;192670;156;221381;0.915;366
48683;224043;2012-04-25;194924;69;224043;0.111;366;223157;2012-04-24;194446;156;223157;0.941;366
48684;220320;2012-03-26;192017;55;220320;0.709;366;221380;2012-03-27;192669;156;221380;1.121;366
48684;220320;2012-03-26;192017;55;220320;0.709;366;221682;2012-03-28;192971;69;221682;0.112;366
48684;220320;2012-03-26;192017;55;220320;0.709;366;223149;2012-04-24;194438;156;223149;1.037;366
48684;220320;2012-03-26;192017;55;220320;0.709;366;224047;2012-04-25;194928;69;224047;0.112;366
48684;221682;2012-03-28;192971;69;221682;0.112;366;221380;2012-03-27;192669;156;221380;1.121;366
48684;221682;2012-03-28;192971;69;221682;0.112;366;223149;2012-04-24;194438;156;223149;1.037;366
48684;222874;2012-04-23;194163;55;222874;0.763;366;221380;2012-03-27;192669;156;221380;1.121;366
48684;222874;2012-04-23;194163;55;222874;0.763;366;221682;2012-03-28;192971;69;221682;0.112;366
48684;222874;2012-04-23;194163;55;222874;0.763;366;223149;2012-04-24;194438;156;223149;1.037;366
48684;222874;2012-04-23;194163;55;222874;0.763;366;224047;2012-04-25;194928;69;224047;0.112;366
48684;224047;2012-04-25;194928;69;224047;0.112;366;221380;2012-03-27;192669;156;221380;1.121;366
48684;224047;2012-04-25;194928;69;224047;0.112;366;223149;2012-04-24;194438;156;223149;1.037;366
48685;220321;2012-03-26;192018;55;220321;0.627;366;221384;2012-03-27;192673;156;221384;0.985;366
48685;220321;2012-03-26;192018;55;220321;0.627;366;221678;2012-03-28;192967;69;221678;0.089;366
48685;220321;2012-03-26;192018;55;220321;0.627;366;223173;2012-04-24;194462;156;223173;1.250;366
48685;220321;2012-03-26;192018;55;220321;0.627;366;224032;2012-04-25;194913;69;224032;0.126;366
48685;221678;2012-03-28;192967;69;221678;0.089;366;221384;2012-03-27;192673;156;221384;0.985;366
48685;221678;2012-03-28;192967;69;221678;0.089;366;223173;2012-04-24;194462;156;223173;1.250;366
48685;222969;2012-04-23;194258;55;222969;0.880;366;221384;2012-03-27;192673;156;221384;0.985;366
48685;222969;2012-04-23;194258;55;222969;0.880;366;221678;2012-03-28;192967;69;221678;0.089;366
48685;222969;2012-04-23;194258;55;222969;0.880;366;223173;2012-04-24;194462;156;223173;1.250;366
48685;222969;2012-04-23;194258;55;222969;0.880;366;224032;2012-04-25;194913;69;224032;0.126;366
48685;224032;2012-04-25;194913;69;224032;0.126;366;221384;2012-03-27;192673;156;221384;0.985;366
48685;224032;2012-04-25;194913;69;224032;0.126;366;223173;2012-04-24;194462;156;223173;1.250;366
48686;220322;2012-03-26;192019;55;220322;0.801;366;221550;2012-03-27;192839;156;221550;1.239;366
48686;220322;2012-03-26;192019;55;220322;0.801;366;221612;2012-03-28;192901;69;221612;0.121;366
48686;220322;2012-03-26;192019;55;220322;0.801;366;223176;2012-04-24;194465;156;223176;1.042;366
48686;220322;2012-03-26;192019;55;220322;0.801;366;224021;2012-04-25;194902;69;224021;0.108;366
48686;221612;2012-03-28;192901;69;221612;0.121;366;221550;2012-03-27;192839;156;221550;1.239;366
48686;221612;2012-03-28;192901;69;221612;0.121;366;223176;2012-04-24;194465;156;223176;1.042;366
48686;222871;2012-04-23;194160;55;222871;0.779;366;221550;2012-03-27;192839;156;221550;1.239;366
48686;222871;2012-04-23;194160;55;222871;0.779;366;221612;2012-03-28;192901;69;221612;0.121;366
48686;222871;2012-04-23;194160;55;222871;0.779;366;223176;2012-04-24;194465;156;223176;1.042;366
48686;222871;2012-04-23;194160;55;222871;0.779;366;224021;2012-04-25;194902;69;224021;0.108;366
48686;224021;2012-04-25;194902;69;224021;0.108;366;221550;2012-03-27;192839;156;221550;1.239;366
48686;224021;2012-04-25;194902;69;224021;0.108;366;223176;2012-04-24;194465;156;223176;1.042;366
48687;220323;2012-03-26;192020;55;220323;0.759;366;221545;2012-03-27;192834;156;221545;1.274;366
48687;220323;2012-03-26;192020;55;220323;0.759;366;221607;2012-03-28;192896;69;221607;0.103;366
48687;220323;2012-03-26;192020;55;220323;0.759;366;223150;2012-04-24;194439;156;223150;0.793;366
48687;220323;2012-03-26;192020;55;220323;0.759;366;224045;2012-04-25;194926;69;224045;0.081;366
48687;221607;2012-03-28;192896;69;221607;0.103;366;221545;2012-03-27;192834;156;221545;1.274;366
48687;221607;2012-03-28;192896;69;221607;0.103;366;223150;2012-04-24;194439;156;223150;0.793;366
48687;222867;2012-04-23;194156;55;222867;0.575;366;221545;2012-03-27;192834;156;221545;1.274;366
48687;222867;2012-04-23;194156;55;222867;0.575;366;221607;2012-03-28;192896;69;221607;0.103;366
48687;222867;2012-04-23;194156;55;222867;0.575;366;223150;2012-04-24;194439;156;223150;0.793;366
48687;222867;2012-04-23;194156;55;222867;0.575;366;224045;2012-04-25;194926;69;224045;0.081;366
48687;224045;2012-04-25;194926;69;224045;0.081;366;221545;2012-03-27;192834;156;221545;1.274;366
48687;224045;2012-04-25;194926;69;224045;0.081;366;223150;2012-04-24;194439;156;223150;0.793;366
48688;220324;2012-03-26;192021;55;220324;0.529;366;221546;2012-03-27;192835;156;221546;0.89;366
48688;220324;2012-03-26;192021;55;220324;0.529;366;221599;2012-03-28;192888;69;221599;0.082;366
48688;220324;2012-03-26;192021;55;220324;0.529;366;223167;2012-04-24;194456;156;223167;0.994;366
48688;220324;2012-03-26;192021;55;220324;0.529;366;224031;2012-04-25;194912;69;224031;0.091;366
48688;221599;2012-03-28;192888;69;221599;0.082;366;221546;2012-03-27;192835;156;221546;0.89;366
48688;221599;2012-03-28;192888;69;221599;0.082;366;223167;2012-04-24;194456;156;223167;0.994;366
48688;222965;2012-04-23;194254;55;222965;0.670;366;221546;2012-03-27;192835;156;221546;0.89;366
48688;222965;2012-04-23;194254;55;222965;0.670;366;221599;2012-03-28;192888;69;221599;0.082;366
48688;222965;2012-04-23;194254;55;222965;0.670;366;223167;2012-04-24;194456;156;223167;0.994;366
48688;222965;2012-04-23;194254;55;222965;0.670;366;224031;2012-04-25;194912;69;224031;0.091;366
48688;224031;2012-04-25;194912;69;224031;0.091;366;221546;2012-03-27;192835;156;221546;0.89;366
48688;224031;2012-04-25;194912;69;224031;0.091;366;223167;2012-04-24;194456;156;223167;0.994;366
48689;220325;2012-03-26;192022;55;220325;0.420;366;221548;2012-03-27;192837;156;221548;0.571;366
48689;220325;2012-03-26;192022;55;220325;0.420;366;221617;2012-03-28;192906;69;221617;0.059;366
48689;220325;2012-03-26;192022;55;220325;0.420;366;223045;2012-04-24;194334;156;223045;0.521;366
48689;220325;2012-03-26;192022;55;220325;0.420;366;224113;2012-04-25;194994;69;224113;0.053;366
48689;221617;2012-03-28;192906;69;221617;0.059;366;221548;2012-03-27;192837;156;221548;0.571;366
48689;221617;2012-03-28;192906;69;221617;0.059;366;223045;2012-04-24;194334;156;223045;0.521;366
48689;222884;2012-04-23;194173;55;222884;0.448;366;221548;2012-03-27;192837;156;221548;0.571;366
48689;222884;2012-04-23;194173;55;222884;0.448;366;221617;2012-03-28;192906;69;221617;0.059;366
48689;222884;2012-04-23;194173;55;222884;0.448;366;223045;2012-04-24;194334;156;223045;0.521;366
48689;222884;2012-04-23;194173;55;222884;0.448;366;224113;2012-04-25;194994;69;224113;0.053;366
48689;224113;2012-04-25;194994;69;224113;0.053;366;221548;2012-03-27;192837;156;221548;0.571;366
48689;224113;2012-04-25;194994;69;224113;0.053;366;223045;2012-04-24;194334;156;223045;0.521;366
48690;220326;2012-03-26;192023;55;220326;0.640;366;221547;2012-03-27;192836;156;221547;1.055;366
48690;220326;2012-03-26;192023;55;220326;0.640;366;221610;2012-03-28;192899;69;221610;0.101;366
48690;220326;2012-03-26;192023;55;220326;0.640;366;223152;2012-04-24;194441;156;223152;0.570;366
48690;220326;2012-03-26;192023;55;220326;0.640;366;224048;2012-04-25;194929;69;224048;0.059;366
48690;221610;2012-03-28;192899;69;221610;0.101;366;221547;2012-03-27;192836;156;221547;1.055;366
48690;221610;2012-03-28;192899;69;221610;0.101;366;223152;2012-04-24;194441;156;223152;0.570;366
48690;222863;2012-04-23;194152;55;222863;0.443;366;221547;2012-03-27;192836;156;221547;1.055;366
48690;222863;2012-04-23;194152;55;222863;0.443;366;221610;2012-03-28;192899;69;221610;0.101;366
48690;222863;2012-04-23;194152;55;222863;0.443;366;223152;2012-04-24;194441;156;223152;0.570;366
48690;222863;2012-04-23;194152;55;222863;0.443;366;224048;2012-04-25;194929;69;224048;0.059;366
48690;224048;2012-04-25;194929;69;224048;0.059;366;221547;2012-03-27;192836;156;221547;1.055;366
48690;224048;2012-04-25;194929;69;224048;0.059;366;223152;2012-04-24;194441;156;223152;0.570;366
48691;220327;2012-03-26;192024;55;220327;1.375;366;221555;2012-03-27;192844;156;221555;1.522;366
48691;220327;2012-03-26;192024;55;220327;1.375;366;221616;2012-03-28;192905;69;221616;0.184;366
48691;220327;2012-03-26;192024;55;220327;1.375;366;223161;2012-04-24;194450;156;223161;0.939;366
48691;220327;2012-03-26;192024;55;220327;1.375;366;224030;2012-04-25;194911;69;224030;0.099;366
48691;221616;2012-03-28;192905;69;221616;0.184;366;221555;2012-03-27;192844;156;221555;1.522;366
48691;221616;2012-03-28;192905;69;221616;0.184;366;223161;2012-04-24;194450;156;223161;0.939;366
48691;222866;2012-04-23;194155;55;222866;0.641;366;221555;2012-03-27;192844;156;221555;1.522;366
48691;222866;2012-04-23;194155;55;222866;0.641;366;221616;2012-03-28;192905;69;221616;0.184;366
48691;222866;2012-04-23;194155;55;222866;0.641;366;223161;2012-04-24;194450;156;223161;0.939;366
48691;222866;2012-04-23;194155;55;222866;0.641;366;224030;2012-04-25;194911;69;224030;0.099;366
48691;224030;2012-04-25;194911;69;224030;0.099;366;221555;2012-03-27;192844;156;221555;1.522;366
48691;224030;2012-04-25;194911;69;224030;0.099;366;223161;2012-04-24;194450;156;223161;0.939;366
48692;220328;2012-03-26;192025;55;220328;0.872;366;221551;2012-03-27;192840;156;221551;1.077;366
48692;220328;2012-03-26;192025;55;220328;0.872;366;221613;2012-03-28;192902;69;221613;0.115;366
48692;220328;2012-03-26;192025;55;220328;0.872;366;223050;2012-04-24;194339;156;223050;0.390;366
48692;220328;2012-03-26;192025;55;220328;0.872;366;224109;2012-04-25;194990;69;224109;0.044;366
48692;221613;2012-03-28;192902;69;221613;0.115;366;221551;2012-03-27;192840;156;221551;1.077;366
48692;221613;2012-03-28;192902;69;221613;0.115;366;223050;2012-04-24;194339;156;223050;0.390;366
48692;222885;2012-04-23;194174;55;222885;0.312;366;221551;2012-03-27;192840;156;221551;1.077;366
48692;222885;2012-04-23;194174;55;222885;0.312;366;221613;2012-03-28;192902;69;221613;0.115;366
48692;222885;2012-04-23;194174;55;222885;0.312;366;223050;2012-04-24;194339;156;223050;0.390;366
48692;222885;2012-04-23;194174;55;222885;0.312;366;224109;2012-04-25;194990;69;224109;0.044;366
48692;224109;2012-04-25;194990;69;224109;0.044;366;221551;2012-03-27;192840;156;221551;1.077;366
48692;224109;2012-04-25;194990;69;224109;0.044;366;223050;2012-04-24;194339;156;223050;0.390;366
48693;220329;2012-03-26;192026;55;220329;1.035;366;221554;2012-03-27;192843;156;221554;1.198;366
48693;220329;2012-03-26;192026;55;220329;1.035;366;221620;2012-03-28;192909;69;221620;0.144;366
48693;220329;2012-03-26;192026;55;220329;1.035;366;223035;2012-04-24;194324;156;223035;0.892;366
48693;220329;2012-03-26;192026;55;220329;1.035;366;224124;2012-04-25;195005;69;224124;0.119;366
48693;221620;2012-03-28;192909;69;221620;0.144;366;221554;2012-03-27;192843;156;221554;1.198;366
48693;221620;2012-03-28;192909;69;221620;0.144;366;223035;2012-04-24;194324;156;223035;0.892;366
48693;222882;2012-04-23;194171;55;222882;0.704;366;221554;2012-03-27;192843;156;221554;1.198;366
48693;222882;2012-04-23;194171;55;222882;0.704;366;221620;2012-03-28;192909;69;221620;0.144;366
48693;222882;2012-04-23;194171;55;222882;0.704;366;223035;2012-04-24;194324;156;223035;0.892;366
48693;222882;2012-04-23;194171;55;222882;0.704;366;224124;2012-04-25;195005;69;224124;0.119;366
48693;224124;2012-04-25;195005;69;224124;0.119;366;221554;2012-03-27;192843;156;221554;1.198;366
48693;224124;2012-04-25;195005;69;224124;0.119;366;223035;2012-04-24;194324;156;223035;0.892;366
48694;220330;2012-03-26;192027;55;220330;0.442;366;221549;2012-03-27;192838;156;221549;0.610;366
48694;220330;2012-03-26;192027;55;220330;0.442;366;221614;2012-03-28;192903;69;221614;0.071;366
48694;220330;2012-03-26;192027;55;220330;0.442;366;223040;2012-04-24;194329;156;223040;0.552;366
48694;220330;2012-03-26;192027;55;220330;0.442;366;224114;2012-04-25;194995;69;224114;0.075;366
48694;221614;2012-03-28;192903;69;221614;0.071;366;221549;2012-03-27;192838;156;221549;0.610;366
48694;221614;2012-03-28;192903;69;221614;0.071;366;223040;2012-04-24;194329;156;223040;0.552;366
48694;222977;2012-04-23;194266;55;222977;0.442;366;221549;2012-03-27;192838;156;221549;0.610;366
48694;222977;2012-04-23;194266;55;222977;0.442;366;221614;2012-03-28;192903;69;221614;0.071;366
48694;222977;2012-04-23;194266;55;222977;0.442;366;223040;2012-04-24;194329;156;223040;0.552;366
48694;222977;2012-04-23;194266;55;222977;0.442;366;224114;2012-04-25;194995;69;224114;0.075;366
48694;224114;2012-04-25;194995;69;224114;0.075;366;221549;2012-03-27;192838;156;221549;0.610;366
48694;224114;2012-04-25;194995;69;224114;0.075;366;223040;2012-04-24;194329;156;223040;0.552;366
48695;220331;2012-03-26;192028;55;220331;0.409;366;221439;2012-03-27;192728;156;221439;0.505;366
48695;220331;2012-03-26;192028;55;220331;0.409;366;221570;2012-03-28;192859;69;221570;0.057;366
48695;220331;2012-03-26;192028;55;220331;0.409;366;223044;2012-04-24;194333;156;223044;0.271;366
48695;220331;2012-03-26;192028;55;220331;0.409;366;224112;2012-04-25;194993;69;224112;0.040;366
48695;221570;2012-03-28;192859;69;221570;0.057;366;221439;2012-03-27;192728;156;221439;0.505;366
48695;221570;2012-03-28;192859;69;221570;0.057;366;223044;2012-04-24;194333;156;223044;0.271;366
48695;222980;2012-04-23;194269;55;222980;0.229;366;221439;2012-03-27;192728;156;221439;0.505;366
48695;222980;2012-04-23;194269;55;222980;0.229;366;221570;2012-03-28;192859;69;221570;0.057;366
48695;222980;2012-04-23;194269;55;222980;0.229;366;223044;2012-04-24;194333;156;223044;0.271;366
48695;222980;2012-04-23;194269;55;222980;0.229;366;224112;2012-04-25;194993;69;224112;0.040;366
48695;224112;2012-04-25;194993;69;224112;0.040;366;221439;2012-03-27;192728;156;221439;0.505;366
48695;224112;2012-04-25;194993;69;224112;0.040;366;223044;2012-04-24;194333;156;223044;0.271;366
48696;220332;2012-03-26;192029;55;220332;1.304;366;221435;2012-03-27;192724;156;221435;1.436;366
48696;220332;2012-03-26;192029;55;220332;1.304;366;221597;2012-03-28;192886;69;221597;0.140;366
48696;220332;2012-03-26;192029;55;220332;1.304;366;223039;2012-04-24;194328;156;223039;0.720;366
48696;220332;2012-03-26;192029;55;220332;1.304;366;224123;2012-04-25;195004;69;224123;0.091;366
48696;221597;2012-03-28;192886;69;221597;0.140;366;221435;2012-03-27;192724;156;221435;1.436;366
48696;221597;2012-03-28;192886;69;221597;0.140;366;223039;2012-04-24;194328;156;223039;0.720;366
48696;222979;2012-04-23;194268;55;222979;0.626;366;221435;2012-03-27;192724;156;221435;1.436;366
48696;222979;2012-04-23;194268;55;222979;0.626;366;221597;2012-03-28;192886;69;221597;0.140;366
48696;222979;2012-04-23;194268;55;222979;0.626;366;223039;2012-04-24;194328;156;223039;0.720;366
48696;222979;2012-04-23;194268;55;222979;0.626;366;224123;2012-04-25;195004;69;224123;0.091;366
48696;224123;2012-04-25;195004;69;224123;0.091;366;221435;2012-03-27;192724;156;221435;1.436;366
48696;224123;2012-04-25;195004;69;224123;0.091;366;223039;2012-04-24;194328;156;223039;0.720;366
48697;220333;2012-03-26;192030;55;220333;0.630;366;221440;2012-03-27;192729;156;221440;0.772;366
48697;220333;2012-03-26;192030;55;220333;0.630;366;221566;2012-03-28;192855;69;221566;0.079;366
48697;220333;2012-03-26;192030;55;220333;0.630;366;223038;2012-04-24;194327;156;223038;0.539;366
48697;220333;2012-03-26;192030;55;220333;0.630;366;224122;2012-04-25;195003;69;224122;0.062;366
48697;221566;2012-03-28;192855;69;221566;0.079;366;221440;2012-03-27;192729;156;221440;0.772;366
48697;221566;2012-03-28;192855;69;221566;0.079;366;223038;2012-04-24;194327;156;223038;0.539;366
48697;222983;2012-04-23;194272;55;222983;0.462;366;221440;2012-03-27;192729;156;221440;0.772;366
48697;222983;2012-04-23;194272;55;222983;0.462;366;221566;2012-03-28;192855;69;221566;0.079;366
48697;222983;2012-04-23;194272;55;222983;0.462;366;223038;2012-04-24;194327;156;223038;0.539;366
48697;222983;2012-04-23;194272;55;222983;0.462;366;224122;2012-04-25;195003;69;224122;0.062;366
48697;224122;2012-04-25;195003;69;224122;0.062;366;221440;2012-03-27;192729;156;221440;0.772;366
48697;224122;2012-04-25;195003;69;224122;0.062;366;223038;2012-04-24;194327;156;223038;0.539;366
48698;220334;2012-03-26;192031;55;220334;1.269;366;221446;2012-03-27;192735;156;221446;1.672;366
48698;220334;2012-03-26;192031;55;220334;1.269;366;221572;2012-03-28;192861;69;221572;0.139;366
48698;220334;2012-03-26;192031;55;220334;1.269;366;223042;2012-04-24;194331;156;223042;0.515;366
48698;220334;2012-03-26;192031;55;220334;1.269;366;224118;2012-04-25;194999;69;224118;0.069;366
48698;221572;2012-03-28;192861;69;221572;0.139;366;221446;2012-03-27;192735;156;221446;1.672;366
48698;221572;2012-03-28;192861;69;221572;0.139;366;223042;2012-04-24;194331;156;223042;0.515;366
48698;222982;2012-04-23;194271;55;222982;0.394;366;221446;2012-03-27;192735;156;221446;1.672;366
48698;222982;2012-04-23;194271;55;222982;0.394;366;221572;2012-03-28;192861;69;221572;0.139;366
48698;222982;2012-04-23;194271;55;222982;0.394;366;223042;2012-04-24;194331;156;223042;0.515;366
48698;222982;2012-04-23;194271;55;222982;0.394;366;224118;2012-04-25;194999;69;224118;0.069;366
48698;224118;2012-04-25;194999;69;224118;0.069;366;221446;2012-03-27;192735;156;221446;1.672;366
48698;224118;2012-04-25;194999;69;224118;0.069;366;223042;2012-04-24;194331;156;223042;0.515;366
48699;220335;2012-03-26;192032;55;220335;0.445;366;221433;2012-03-27;192722;156;221433;0.565;366
48699;220335;2012-03-26;192032;55;220335;0.445;366;221756;2012-03-28;193045;69;221756;0.067;366
48699;220335;2012-03-26;192032;55;220335;0.445;366;223043;2012-04-24;194332;156;223043;0.652;366
