sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;p3_id;p3_date;pv3_id;pv3_value_id;pv3_phenotype_id;pv3_number;entity_id;is_valid;value
1167041;2862;20195;2012-03-26;17422;55;20195;0.665;21098;2012-03-27;17917;156;21098;0.881;21223;2012-03-28;18042;69;21223;0.088;366;7;0.72762
1167041;2862;20195;2012-03-26;17422;55;20195;0.665;21098;2012-03-27;17917;156;21098;0.881;23342;2012-04-25;19753;69;23342;0.076;366;6;0.73168
1167041;2862;20195;2012-03-26;17422;55;20195;0.665;22305;2012-04-24;19124;156;22305;0.463;21223;2012-03-28;18042;69;21223;0.088;366;0;1.53867
1167041;2862;20195;2012-03-26;17422;55;20195;0.665;22305;2012-04-24;19124;156;22305;0.463;23342;2012-04-25;19753;69;23342;0.076;366;0;1.52196
1167041;2862;22137;2012-04-23;18956;55;22137;0.410;21098;2012-03-27;17917;156;21098;0.881;21223;2012-03-28;18042;69;21223;0.088;366;6;0.40605
1167041;2862;22137;2012-04-23;18956;55;22137;0.410;21098;2012-03-27;17917;156;21098;0.881;23342;2012-04-25;19753;69;23342;0.076;366;6;0.41491
1167041;2862;22137;2012-04-23;18956;55;22137;0.410;22305;2012-04-24;19124;156;22305;0.463;21223;2012-03-28;18042;69;21223;0.088;366;6;0.85867
1167041;2862;22137;2012-04-23;18956;55;22137;0.410;22305;2012-04-24;19124;156;22305;0.463;23342;2012-04-25;19753;69;23342;0.076;366;7;0.86305
1167042;2862;21510;2012-03-29;18329;55;21510;0.793;21818;2012-03-30;18637;156;21818;1.007;21863;2012-04-02;18682;69;21863;0.092;366;7;0.76612
1167042;2862;21510;2012-03-29;18329;55;21510;0.793;21818;2012-03-30;18637;156;21818;1.007;24003;2012-05-02;20414;69;24003;0.098;366;6;0.76458
1167042;2862;21510;2012-03-29;18329;55;21510;0.793;23684;2012-04-27;20095;156;23684;0.545;21863;2012-04-02;18682;69;21863;0.092;366;0;1.54746
1167042;2862;21510;2012-03-29;18329;55;21510;0.793;23684;2012-04-27;20095;156;23684;0.545;24003;2012-05-02;20414;69;24003;0.098;366;0;1.55481
1167042;2862;23549;2012-04-26;19960;55;23549;0.487;21818;2012-03-30;18637;156;21818;1.007;21863;2012-04-02;18682;69;21863;0.092;366;6;0.43169
1167042;2862;23549;2012-04-26;19960;55;23549;0.487;21818;2012-03-30;18637;156;21818;1.007;24003;2012-05-02;20414;69;24003;0.098;366;6;0.42794
1167042;2862;23549;2012-04-26;19960;55;23549;0.487;23684;2012-04-27;20095;156;23684;0.545;21863;2012-04-02;18682;69;21863;0.092;366;6;0.87196
1167042;2862;23549;2012-04-26;19960;55;23549;0.487;23684;2012-04-27;20095;156;23684;0.545;24003;2012-05-02;20414;69;24003;0.098;366;7;0.87025
1167043;2862;20166;2012-03-26;17393;55;20166;0.471;21021;2012-03-27;17840;156;21021;0.864;21321;2012-03-28;18140;69;21321;0.072;366;7;0.50379
1167043;2862;20166;2012-03-26;17393;55;20166;0.471;21021;2012-03-27;17840;156;21021;0.864;23261;2012-04-25;19672;69;23261;0.056;366;6;0.51361
1167043;2862;20166;2012-03-26;17393;55;20166;0.471;22423;2012-04-24;19242;156;22423;0.624;21321;2012-03-28;18140;69;21321;0.072;366;6;0.72283
1167043;2862;20166;2012-03-26;17393;55;20166;0.471;22423;2012-04-24;19242;156;22423;0.624;23261;2012-04-25;19672;69;23261;0.056;366;6;0.73063
1167043;2862;22119;2012-04-23;18938;55;22119;0.416;21021;2012-03-27;17840;156;21021;0.864;21321;2012-03-28;18140;69;21321;0.072;366;6;0.43434
1167043;2862;22119;2012-04-23;18938;55;22119;0.416;21021;2012-03-27;17840;156;21021;0.864;23261;2012-04-25;19672;69;23261;0.056;366;6;0.44554
1167043;2862;22119;2012-04-23;18938;55;22119;0.416;22423;2012-04-24;19242;156;22423;0.624;21321;2012-03-28;18140;69;21321;0.072;366;6;0.62319
1167043;2862;22119;2012-04-23;18938;55;22119;0.416;22423;2012-04-24;19242;156;22423;0.624;23261;2012-04-25;19672;69;23261;0.056;366;7;0.63380
1167044;2862;21502;2012-03-29;18321;55;21502;0.673;21790;2012-03-30;18609;156;21790;0.982;21840;2012-04-02;18659;69;21840;0.082;366;7;0.65667
1167044;2862;21502;2012-03-29;18321;55;21502;0.673;21790;2012-03-30;18609;156;21790;0.982;23925;2012-05-02;20336;69;23925;0.075;366;6;0.65932
1167044;2862;21502;2012-03-29;18321;55;21502;0.673;23757;2012-04-27;20168;156;23757;0.663;21840;2012-04-02;18659;69;21840;0.082;366;0;1.01721
1167044;2862;21502;2012-03-29;18321;55;21502;0.673;23757;2012-04-27;20168;156;23757;0.663;23925;2012-05-02;20336;69;23925;0.075;366;0;1.01701
1167044;2862;23537;2012-04-26;19948;55;23537;0.515;21790;2012-03-30;18609;156;21790;0.982;21840;2012-04-02;18659;69;21840;0.082;366;6;0.48111
1167044;2862;23537;2012-04-26;19948;55;23537;0.515;21790;2012-03-30;18609;156;21790;0.982;23925;2012-05-02;20336;69;23925;0.075;366;6;0.48512
1167044;2862;23537;2012-04-26;19948;55;23537;0.515;23757;2012-04-27;20168;156;23757;0.663;21840;2012-04-02;18659;69;21840;0.082;366;6;0.74527
1167044;2862;23537;2012-04-26;19948;55;23537;0.515;23757;2012-04-27;20168;156;23757;0.663;23925;2012-05-02;20336;69;23925;0.075;366;7;0.74830
1167045;2860;20051;2012-03-26;17278;55;20051;1.218;21117;2012-03-27;17936;156;21117;1.588;21240;2012-03-28;18059;69;21240;0.157;366;7;0.74144
1167045;2860;20051;2012-03-26;17278;55;20051;1.218;21117;2012-03-27;17936;156;21117;1.588;23443;2012-04-25;19854;69;23443;0.126;366;6;0.74692
1167045;2860;20051;2012-03-26;17278;55;20051;1.218;22334;2012-04-24;19153;156;22334;0.934;21240;2012-03-28;18059;69;21240;0.157;366;0;1.36551
1167045;2860;20051;2012-03-26;17278;55;20051;1.218;22334;2012-04-24;19153;156;22334;0.934;23443;2012-04-25;19854;69;23443;0.126;366;0;1.35149
1167045;2860;22089;2012-04-23;18908;55;22089;0.781;21117;2012-03-27;17936;156;21117;1.588;21240;2012-03-28;18059;69;21240;0.157;366;6;0.43606
1167045;2860;22089;2012-04-23;18908;55;22089;0.781;21117;2012-03-27;17936;156;21117;1.588;23443;2012-04-25;19854;69;23443;0.126;366;6;0.44802
1167045;2860;22089;2012-04-23;18908;55;22089;0.781;22334;2012-04-24;19153;156;22334;0.934;21240;2012-03-28;18059;69;21240;0.157;366;6;0.80309
1167045;2860;22089;2012-04-23;18908;55;22089;0.781;22334;2012-04-24;19153;156;22334;0.934;23443;2012-04-25;19854;69;23443;0.126;366;7;0.81064
1167046;2860;21572;2012-03-29;18391;55;21572;0.997;21749;2012-03-30;18568;156;21749;1.305;21949;2012-04-02;18768;69;21949;0.145;366;7;0.73448
1167046;2860;21572;2012-03-29;18391;55;21572;0.997;21749;2012-03-30;18568;156;21749;1.305;23929;2012-05-02;20340;69;23929;0.083;366;6;0.74795
1167046;2860;21572;2012-03-29;18391;55;21572;0.997;23761;2012-04-27;20172;156;23761;0.479;21949;2012-04-02;18768;69;21949;0.145;366;0;2.55090
1167046;2860;21572;2012-03-29;18391;55;21572;0.997;23761;2012-04-27;20172;156;23761;0.479;23929;2012-05-02;20340;69;23929;0.083;366;0;2.30808
1167046;2860;23502;2012-04-26;19913;55;23502;0.433;21749;2012-03-30;18568;156;21749;1.305;21949;2012-04-02;18768;69;21949;0.145;366;6;0.24828
1167046;2860;23502;2012-04-26;19913;55;23502;0.433;21749;2012-03-30;18568;156;21749;1.305;23929;2012-05-02;20340;69;23929;0.083;366;6;0.28642
1167046;2860;23502;2012-04-26;19913;55;23502;0.433;23761;2012-04-27;20172;156;23761;0.479;21949;2012-04-02;18768;69;21949;0.145;366;6;0.86228
1167046;2860;23502;2012-04-26;19913;55;23502;0.433;23761;2012-04-27;20172;156;23761;0.479;23929;2012-05-02;20340;69;23929;0.083;366;7;0.88384
1167047;2860;20091;2012-03-26;17318;55;20091;0.826;21113;2012-03-27;17932;156;21113;1.065;21239;2012-03-28;18058;69;21239;0.109;366;7;0.75000
1167047;2860;20091;2012-03-26;17318;55;20091;0.826;21113;2012-03-27;17932;156;21113;1.065;23346;2012-04-25;19757;69;23346;0.058;366;6;0.76266
1167047;2860;20091;2012-03-26;17318;55;20091;0.826;22295;2012-04-24;19114;156;22295;0.404;21239;2012-03-28;18058;69;21239;0.109;366;0;2.43051
1167047;2860;20091;2012-03-26;17318;55;20091;0.826;22295;2012-04-24;19114;156;22295;0.404;23346;2012-04-25;19757;69;23346;0.058;366;0;2.21965
1167047;2860;22131;2012-04-23;18950;55;22131;0.360;21113;2012-03-27;17932;156;21113;1.065;21239;2012-03-28;18058;69;21239;0.109;366;6;0.26255
1167047;2860;22131;2012-04-23;18950;55;22131;0.360;21113;2012-03-27;17932;156;21113;1.065;23346;2012-04-25;19757;69;23346;0.058;366;6;0.29990
1167047;2860;22131;2012-04-23;18950;55;22131;0.360;22295;2012-04-24;19114;156;22295;0.404;21239;2012-03-28;18058;69;21239;0.109;366;6;0.85085
1167047;2860;22131;2012-04-23;18950;55;22131;0.360;22295;2012-04-24;19114;156;22295;0.404;23346;2012-04-25;19757;69;23346;0.058;366;7;0.87283
1167048;2860;21523;2012-03-29;18342;55;21523;0.999;21626;2012-03-30;18445;156;21626;1.234;22028;2012-04-02;18847;69;22028;0.112;366;7;0.79055
1167048;2860;21523;2012-03-29;18342;55;21523;0.999;21626;2012-03-30;18445;156;21626;1.234;23896;2012-05-02;20307;69;23896;0.129;366;6;0.78733
1167048;2860;21523;2012-03-29;18342;55;21523;0.999;23820;2012-04-27;20231;156;23820;0.712;22028;2012-04-02;18847;69;22028;0.112;366;0;1.47833
1167048;2860;21523;2012-03-29;18342;55;21523;0.999;23820;2012-04-27;20231;156;23820;0.712;23896;2012-05-02;20307;69;23896;0.129;366;0;1.49228
1167048;2860;23570;2012-04-26;19981;55;23570;0.598;21626;2012-03-30;18445;156;21626;1.234;22028;2012-04-02;18847;69;22028;0.112;366;6;0.43316
1167048;2860;23570;2012-04-26;19981;55;23570;0.598;21626;2012-03-30;18445;156;21626;1.234;23896;2012-05-02;20307;69;23896;0.129;366;6;0.42443
1167048;2860;23570;2012-04-26;19981;55;23570;0.598;23820;2012-04-27;20231;156;23820;0.712;22028;2012-04-02;18847;69;22028;0.112;366;6;0.81000
1167048;2860;23570;2012-04-26;19981;55;23570;0.598;23820;2012-04-27;20231;156;23820;0.712;23896;2012-05-02;20307;69;23896;0.129;366;7;0.80446
1167049;2860;20081;2012-03-26;17308;55;20081;0.838;21212;2012-03-27;18031;156;21212;1.202;21276;2012-03-28;18095;69;21276;0.107;366;7;0.66758
1167049;2860;20081;2012-03-26;17308;55;20081;0.838;21212;2012-03-27;18031;156;21212;1.202;23288;2012-04-25;19699;69;23288;0.152;366;6;0.65333
1167049;2860;20081;2012-03-26;17308;55;20081;0.838;22395;2012-04-24;19214;156;22395;1.527;21276;2012-03-28;18095;69;21276;0.107;366;6;0.51479
1167049;2860;20081;2012-03-26;17308;55;20081;0.838;22395;2012-04-24;19214;156;22395;1.527;23288;2012-04-25;19699;69;23288;0.152;366;6;0.49891
1167049;2860;22110;2012-04-23;18929;55;22110;1.014;21212;2012-03-27;18031;156;21212;1.202;21276;2012-03-28;18095;69;21276;0.107;366;6;0.82831
1167049;2860;22110;2012-04-23;18929;55;22110;1.014;21212;2012-03-27;18031;156;21212;1.202;23288;2012-04-25;19699;69;23288;0.152;366;6;0.82095
1167049;2860;22110;2012-04-23;18929;55;22110;1.014;22395;2012-04-24;19214;156;22395;1.527;21276;2012-03-28;18095;69;21276;0.107;366;6;0.63873
1167049;2860;22110;2012-04-23;18929;55;22110;1.014;22395;2012-04-24;19214;156;22395;1.527;23288;2012-04-25;19699;69;23288;0.152;366;7;0.62691
1167050;2860;21501;2012-03-29;18320;55;21501;0.690;21788;2012-03-30;18607;156;21788;1.036;21842;2012-04-02;18661;69;21842;0.095;366;7;0.63231
1167050;2860;21501;2012-03-29;18320;55;21501;0.690;21788;2012-03-30;18607;156;21788;1.036;23914;2012-05-02;20325;69;23914;0.059;366;6;0.64585
1167050;2860;21501;2012-03-29;18320;55;21501;0.690;23747;2012-04-27;20158;156;23747;0.457;21842;2012-04-02;18661;69;21842;0.095;366;0;1.64365
1167050;2860;21501;2012-03-29;18320;55;21501;0.690;23747;2012-04-27;20158;156;23747;0.457;23914;2012-05-02;20325;69;23914;0.059;366;0;1.58543
1167050;2860;23529;2012-04-26;19940;55;23529;0.377;21788;2012-03-30;18607;156;21788;1.036;21842;2012-04-02;18661;69;21842;0.095;366;6;0.29968
1167050;2860;23529;2012-04-26;19940;55;23529;0.377;21788;2012-03-30;18607;156;21788;1.036;23914;2012-05-02;20325;69;23914;0.059;366;6;0.32549
1167050;2860;23529;2012-04-26;19940;55;23529;0.377;23747;2012-04-27;20158;156;23747;0.457;21842;2012-04-02;18661;69;21842;0.095;366;6;0.77901
1167050;2860;23529;2012-04-26;19940;55;23529;0.377;23747;2012-04-27;20158;156;23747;0.457;23914;2012-05-02;20325;69;23914;0.059;366;7;0.79899
1167051;2859;20160;2012-03-26;17387;55;20160;0.651;21014;2012-03-27;17833;156;21014;0.966;21411;2012-03-28;18230;69;21411;0.077;366;7;0.64567
1167051;2859;20160;2012-03-26;17387;55;20160;0.651;21014;2012-03-27;17833;156;21014;0.966;23441;2012-04-25;19852;69;23441;0.101;366;6;0.63584
1167051;2859;20160;2012-03-26;17387;55;20160;0.651;22335;2012-04-24;19154;156;22335;0.795;21411;2012-03-28;18230;69;21411;0.077;366;6;0.79944
1167051;2859;20160;2012-03-26;17387;55;20160;0.651;22335;2012-04-24;19154;156;22335;0.795;23441;2012-04-25;19852;69;23441;0.101;366;6;0.79251
1167051;2859;22101;2012-04-23;18920;55;22101;0.595;21014;2012-03-27;17833;156;21014;0.966;21411;2012-03-28;18230;69;21411;0.077;366;6;0.58268
1167051;2859;22101;2012-04-23;18920;55;22101;0.595;21014;2012-03-27;17833;156;21014;0.966;23441;2012-04-25;19852;69;23441;0.101;366;6;0.57110
1167051;2859;22101;2012-04-23;18920;55;22101;0.595;22335;2012-04-24;19154;156;22335;0.795;21411;2012-03-28;18230;69;21411;0.077;366;6;0.72145
1167051;2859;22101;2012-04-23;18920;55;22101;0.595;22335;2012-04-24;19154;156;22335;0.795;23441;2012-04-25;19852;69;23441;0.101;366;7;0.71182
1167052;2859;21484;2012-03-29;18303;55;21484;0.414;21754;2012-03-30;18573;156;21754;0.636;21937;2012-04-02;18756;69;21937;0.067;366;7;0.60984
1167052;2859;21484;2012-03-29;18303;55;21484;0.414;21754;2012-03-30;18573;156;21754;0.636;23924;2012-05-02;20335;69;23924;0.068;366;6;0.60915
1167052;2859;21484;2012-03-29;18303;55;21484;0.414;23754;2012-04-27;20165;156;23754;0.388;21937;2012-04-02;18756;69;21937;0.067;366;0;1.08100
1167052;2859;21484;2012-03-29;18303;55;21484;0.414;23754;2012-04-27;20165;156;23754;0.388;23924;2012-05-02;20335;69;23924;0.068;366;0;1.08125
1167052;2859;23504;2012-04-26;19915;55;23504;0.320;21754;2012-03-30;18573;156;21754;0.636;21937;2012-04-02;18756;69;21937;0.067;366;6;0.44464
1167052;2859;23504;2012-04-26;19915;55;23504;0.320;21754;2012-03-30;18573;156;21754;0.636;23924;2012-05-02;20335;69;23924;0.068;366;6;0.44366
1167052;2859;23504;2012-04-26;19915;55;23504;0.320;23754;2012-04-27;20165;156;23754;0.388;21937;2012-04-02;18756;69;21937;0.067;366;6;0.78816
1167052;2859;23504;2012-04-26;19915;55;23504;0.320;23754;2012-04-27;20165;156;23754;0.388;23924;2012-05-02;20335;69;23924;0.068;366;7;0.78750
1167053;2859;20188;2012-03-26;17415;55;20188;1.269;21096;2012-03-27;17915;156;21096;1.672;21222;2012-03-28;18041;69;21222;0.139;366;7;0.73712
1167053;2859;20188;2012-03-26;17415;55;20188;1.269;21096;2012-03-27;17915;156;21096;1.672;23360;2012-04-25;19771;69;23360;0.069;366;6;0.74860
1167053;2859;20188;2012-03-26;17415;55;20188;1.269;22284;2012-04-24;19103;156;22284;0.515;21222;2012-03-28;18041;69;21222;0.139;366;0;3.00532
1167053;2859;20188;2012-03-26;17415;55;20188;1.269;22284;2012-04-24;19103;156;22284;0.515;23360;2012-04-25;19771;69;23360;0.069;366;0;2.69058
1167053;2859;22224;2012-04-23;19043;55;22224;0.394;21096;2012-03-27;17915;156;21096;1.672;21222;2012-03-28;18041;69;21222;0.139;366;6;0.16634
1167053;2859;22224;2012-04-23;19043;55;22224;0.394;21096;2012-03-27;17915;156;21096;1.672;23360;2012-04-25;19771;69;23360;0.069;366;6;0.20274
1167053;2859;22224;2012-04-23;19043;55;22224;0.394;22284;2012-04-24;19103;156;22284;0.515;21222;2012-03-28;18041;69;21222;0.139;366;6;0.67819
1167053;2859;22224;2012-04-23;19043;55;22224;0.394;22284;2012-04-24;19103;156;22284;0.515;23360;2012-04-25;19771;69;23360;0.069;366;7;0.72870
1167054;2859;21617;2012-03-29;18436;55;21617;0.842;21632;2012-03-30;18451;156;21632;1.084;22023;2012-04-02;18842;69;22023;0.102;366;7;0.75356
1167054;2859;21617;2012-03-29;18436;55;21617;0.842;21632;2012-03-30;18451;156;21632;1.084;23904;2012-05-02;20315;69;23904;0.066;366;6;0.76228
1167054;2859;21617;2012-03-29;18436;55;21617;0.842;23815;2012-04-27;20226;156;23815;0.416;22023;2012-04-02;18842;69;22023;0.102;366;0;2.35669
1167054;2859;21617;2012-03-29;18436;55;21617;0.842;23815;2012-04-27;20226;156;23815;0.416;23904;2012-05-02;20315;69;23904;0.066;366;0;2.21714
1167054;2859;23568;2012-04-26;19979;55;23568;0.354;21632;2012-03-30;18451;156;21632;1.084;22023;2012-04-02;18842;69;22023;0.102;366;6;0.25662
1167054;2859;23568;2012-04-26;19979;55;23568;0.354;21632;2012-03-30;18451;156;21632;1.084;23904;2012-05-02;20315;69;23904;0.066;366;6;0.28291
1167054;2859;23568;2012-04-26;19979;55;23568;0.354;23815;2012-04-27;20226;156;23815;0.416;22023;2012-04-02;18842;69;22023;0.102;366;6;0.80255
1167054;2859;23568;2012-04-26;19979;55;23568;0.354;23815;2012-04-27;20226;156;23815;0.416;23904;2012-05-02;20315;69;23904;0.066;366;7;0.82286
1167055;2859;20170;2012-03-26;17397;55;20170;1.083;21022;2012-03-27;17841;156;21022;1.895;21397;2012-03-28;18216;69;21397;0.149;366;7;0.53494
1167055;2859;20170;2012-03-26;17397;55;20170;1.083;21022;2012-03-27;17841;156;21022;1.895;23275;2012-04-25;19686;69;23275;0.045;366;6;0.56108
1167055;2859;20170;2012-03-26;17397;55;20170;1.083;22407;2012-04-24;19226;156;22407;0.603;21397;2012-03-28;18216;69;21397;0.149;366;0;2.05727
1167055;2859;20170;2012-03-26;17397;55;20170;1.083;22407;2012-04-24;19226;156;22407;0.603;23275;2012-04-25;19686;69;23275;0.045;366;0;1.86022
1167055;2859;22112;2012-04-23;18931;55;22112;0.385;21022;2012-03-27;17841;156;21022;1.895;21397;2012-03-28;18216;69;21397;0.149;366;6;0.13517
1167055;2859;22112;2012-04-23;18931;55;22112;0.385;21022;2012-03-27;17841;156;21022;1.895;23275;2012-04-25;19686;69;23275;0.045;366;6;0.18378
1167055;2859;22112;2012-04-23;18931;55;22112;0.385;22407;2012-04-24;19226;156;22407;0.603;21397;2012-03-28;18216;69;21397;0.149;366;6;0.51982
1167055;2859;22112;2012-04-23;18931;55;22112;0.385;22407;2012-04-24;19226;156;22407;0.603;23275;2012-04-25;19686;69;23275;0.045;366;7;0.60932
1167056;2859;21504;2012-03-29;18323;55;21504;0.832;21779;2012-03-30;18598;156;21779;1.262;21832;2012-04-02;18651;69;21832;0.103;366;7;0.62899
1167056;2859;21504;2012-03-29;18323;55;21504;0.832;21779;2012-03-30;18598;156;21779;1.262;23913;2012-05-02;20324;69;23913;0.058;366;6;0.64286
1167056;2859;21504;2012-03-29;18323;55;21504;0.832;23746;2012-04-27;20157;156;23746;0.598;21832;2012-04-02;18651;69;21832;0.103;366;0;1.47273
1167056;2859;21504;2012-03-29;18323;55;21504;0.832;23746;2012-04-27;20157;156;23746;0.598;23913;2012-05-02;20324;69;23913;0.058;366;0;1.43333
1167056;2859;23539;2012-04-26;19950;55;23539;0.461;21779;2012-03-30;18598;156;21779;1.262;21832;2012-04-02;18651;69;21832;0.103;366;6;0.30889
1167056;2859;23539;2012-04-26;19950;55;23539;0.461;21779;2012-03-30;18598;156;21779;1.262;23913;2012-05-02;20324;69;23913;0.058;366;6;0.33472
1167056;2859;23539;2012-04-26;19950;55;23539;0.461;23746;2012-04-27;20157;156;23746;0.598;21832;2012-04-02;18651;69;21832;0.103;366;6;0.72323
1167056;2859;23539;2012-04-26;19950;55;23539;0.461;23746;2012-04-27;20157;156;23746;0.598;23913;2012-05-02;20324;69;23913;0.058;366;7;0.74630
1167057;2856;20064;2012-03-26;17291;55;20064;0.412;21194;2012-03-27;18013;156;21194;0.588;21283;2012-03-28;18102;69;21283;0.060;366;7;0.66667
1167057;2856;20064;2012-03-26;17291;55;20064;0.412;21194;2012-03-27;18013;156;21194;0.588;23279;2012-04-25;19690;69;23279;0.073;366;6;0.65825
1167057;2856;20064;2012-03-26;17291;55;20064;0.412;22404;2012-04-24;19223;156;22404;0.551;21283;2012-03-28;18102;69;21283;0.060;366;6;0.71690
1167057;2856;20064;2012-03-26;17291;55;20064;0.412;22404;2012-04-24;19223;156;22404;0.551;23279;2012-04-25;19690;69;23279;0.073;366;6;0.70921
1167057;2856;22200;2012-04-23;19019;55;22200;0.458;21194;2012-03-27;18013;156;21194;0.588;21283;2012-03-28;18102;69;21283;0.060;366;6;0.75379
1167057;2856;22200;2012-04-23;19019;55;22200;0.458;21194;2012-03-27;18013;156;21194;0.588;23279;2012-04-25;19690;69;23279;0.073;366;6;0.74757
1167057;2856;22200;2012-04-23;19019;55;22200;0.458;22404;2012-04-24;19223;156;22404;0.551;21283;2012-03-28;18102;69;21283;0.060;366;6;0.81059
1167057;2856;22200;2012-04-23;19019;55;22200;0.458;22404;2012-04-24;19223;156;22404;0.551;23279;2012-04-25;19690;69;23279;0.073;366;7;0.80544
1167058;2856;21478;2012-03-29;18297;55;21478;0.673;21755;2012-03-30;18574;156;21755;0.881;21954;2012-04-02;18773;69;21954;0.093;366;7;0.73604
1167058;2856;21478;2012-03-29;18297;55;21478;0.673;21755;2012-03-30;18574;156;21755;0.881;23922;2012-05-02;20333;69;23922;0.068;366;6;0.74416
1167058;2856;21478;2012-03-29;18297;55;21478;0.673;23753;2012-04-27;20164;156;23753;0.381;21954;2012-04-02;18773;69;21954;0.093;366;0;2.01389
1167058;2856;21478;2012-03-29;18297;55;21478;0.673;23753;2012-04-27;20164;156;23753;0.381;23922;2012-05-02;20333;69;23922;0.068;366;0;1.93291
1167058;2856;23503;2012-04-26;19914;55;23503;0.321;21755;2012-03-30;18574;156;21755;0.881;21954;2012-04-02;18773;69;21954;0.093;366;6;0.28934
1167058;2856;23503;2012-04-26;19914;55;23503;0.321;21755;2012-03-30;18574;156;21755;0.881;23922;2012-05-02;20333;69;23922;0.068;366;6;0.31119
1167058;2856;23503;2012-04-26;19914;55;23503;0.321;23753;2012-04-27;20164;156;23753;0.381;21954;2012-04-02;18773;69;21954;0.093;366;6;0.79167
1167058;2856;23503;2012-04-26;19914;55;23503;0.321;23753;2012-04-27;20164;156;23753;0.381;23922;2012-05-02;20333;69;23922;0.068;366;7;0.80831
1167059;2856;20194;2012-03-26;17421;55;20194;0.602;21097;2012-03-27;17916;156;21097;0.803;21221;2012-03-28;18040;69;21221;0.093;366;7;0.71690
1167059;2856;20194;2012-03-26;17421;55;20194;0.602;21097;2012-03-27;17916;156;21097;0.803;23335;2012-04-25;19746;69;23335;0.124;366;6;0.70398
1167059;2856;20194;2012-03-26;17421;55;20194;0.602;22301;2012-04-24;19120;156;22301;0.935;21221;2012-03-28;18040;69;21221;0.093;366;6;0.60451
1167059;2856;20194;2012-03-26;17421;55;20194;0.602;22301;2012-04-24;19120;156;22301;0.935;23335;2012-04-25;19746;69;23335;0.124;366;6;0.58940
1167059;2856;22234;2012-04-23;19053;55;22234;0.734;21097;2012-03-27;17916;156;21097;0.803;21221;2012-03-28;18040;69;21221;0.093;366;6;0.90282
1167059;2856;22234;2012-04-23;19053;55;22234;0.734;21097;2012-03-27;17916;156;21097;0.803;23335;2012-04-25;19746;69;23335;0.124;366;6;0.89838
1167059;2856;22234;2012-04-23;19053;55;22234;0.734;22301;2012-04-24;19120;156;22301;0.935;21221;2012-03-28;18040;69;21221;0.093;366;6;0.76128
1167059;2856;22234;2012-04-23;19053;55;22234;0.734;22301;2012-04-24;19120;156;22301;0.935;23335;2012-04-25;19746;69;23335;0.124;366;7;0.75216
1167060;2856;21621;2012-03-29;18440;55;21621;0.642;21637;2012-03-30;18456;156;21637;0.812;22020;2012-04-02;18839;69;22020;0.086;366;7;0.76584
1167060;2856;21621;2012-03-29;18440;55;21621;0.642;21637;2012-03-30;18456;156;21637;0.812;23893;2012-05-02;20304;69;23893;0.062;366;6;0.77333
1167060;2856;21621;2012-03-29;18440;55;21621;0.642;23824;2012-04-27;20235;156;23824;0.411;22020;2012-04-02;18839;69;22020;0.086;366;0;1.71077
1167060;2856;21621;2012-03-29;18440;55;21621;0.642;23824;2012-04-27;20235;156;23824;0.411;23893;2012-05-02;20304;69;23893;0.062;366;0;1.66189
1167060;2856;23567;2012-04-26;19978;55;23567;0.359;21637;2012-03-30;18456;156;21637;0.812;22020;2012-04-02;18839;69;22020;0.086;366;6;0.37603
1167060;2856;23567;2012-04-26;19978;55;23567;0.359;21637;2012-03-30;18456;156;21637;0.812;23893;2012-05-02;20304;69;23893;0.062;366;6;0.39600
1167060;2856;23567;2012-04-26;19978;55;23567;0.359;23824;2012-04-27;20235;156;23824;0.411;22020;2012-04-02;18839;69;22020;0.086;366;6;0.84000
1167060;2856;23567;2012-04-26;19978;55;23567;0.359;23824;2012-04-27;20235;156;23824;0.411;23893;2012-05-02;20304;69;23893;0.062;366;7;0.85100
1167061;2856;20086;2012-03-26;17313;55;20086;0.911;21215;2012-03-27;18034;156;21215;1.533;21279;2012-03-28;18098;69;21279;0.141;366;7;0.55316
1167061;2856;20086;2012-03-26;17313;55;20086;0.911;21215;2012-03-27;18034;156;21215;1.533;23283;2012-04-25;19694;69;23283;0.103;366;6;0.56503
1167061;2856;20086;2012-03-26;17313;55;20086;0.911;22398;2012-04-24;19217;156;22398;1.216;21279;2012-03-28;18098;69;21279;0.141;366;6;0.71628
1167061;2856;20086;2012-03-26;17313;55;20086;0.911;22398;2012-04-24;19217;156;22398;1.216;23283;2012-04-25;19694;69;23283;0.103;366;6;0.72597
1167061;2856;22106;2012-04-23;18925;55;22106;0.859;21215;2012-03-27;18034;156;21215;1.533;21279;2012-03-28;18098;69;21279;0.141;366;6;0.51580
1167061;2856;22106;2012-04-23;18925;55;22106;0.859;21215;2012-03-27;18034;156;21215;1.533;23283;2012-04-25;19694;69;23283;0.103;366;6;0.52867
1167061;2856;22106;2012-04-23;18925;55;22106;0.859;22398;2012-04-24;19217;156;22398;1.216;21279;2012-03-28;18098;69;21279;0.141;366;6;0.66791
1167061;2856;22106;2012-04-23;18925;55;22106;0.859;22398;2012-04-24;19217;156;22398;1.216;23283;2012-04-25;19694;69;23283;0.103;366;7;0.67925
